gene,log1p_mean_diff_sector_vs_rest
ENSG00000258323,0.0
ENSG00000258324,0.0
ENSG00000258326,0.0
ENSG00000258330,0.0
LINC02461,0.0
LINC02394,0.0
ENSG00000258333,0.0
TROAP-AS1,0.0
ENSG00000258338,0.0
ENSG00000258318,0.0
ENSG00000258342,0.0
SNRPF-DT,0.0
ENSG00000258344,0.0
ENSG00000258345,0.0
ENSG00000258346,0.0
ENSG00000258348,0.0
ENSG00000258349,0.0
ENSG00000258353,0.0
ENSG00000258354,0.0
ENSG00000258321,0.0
ENSG00000258317,0.0
ENSG00000258273,0.0
NENFP2,0.0
OR7K1P,0.0
ENSG00000258276,0.0
CLUHP8,0.0
LINC00592,0.0
ENSG00000258280,0.0
ENSG00000258281,0.0
ENSG00000258283,0.0
ENSG00000258286,0.0
ENSG00000258287,0.0
ENSG00000258291,0.0
KLF17P1,0.0
LINC02410,0.0
ENSG00000258296,0.0
ENSG00000258298,0.0
ENSG00000258299,0.0
ENSG00000258302,0.0
DRAM1-AS1,0.0
ENSG00000258312,0.0
ENSG00000258313,0.0
ENSG00000258314,0.0
ENSG00000258355,0.0
ENSG00000258356,0.0
ENSG00000258358,0.0
LINC02320,0.0
RPA2P1,0.0
ENSG00000258393,0.0
ENSG00000258394,0.0
ENSG00000258395,0.0
BCAR1P1,0.0
MIR493HG,0.0
ENSG00000258400,0.0
ENSG00000258402,0.0
ENSG00000258403,0.0
ZNF578,0.0
NF1P12,0.0
ENSG00000258407,0.0
NT5CP2,0.0
ENSG00000258410,0.0
ENSG00000258412,0.0
FBXO34-AS1,0.0
ENSG00000258414,0.0
LONRF2P4,0.0
ENSG00000258416,0.0
ENSG00000258417,0.0
LINC02318,0.0
ENSG00000258389,0.0
PPT2-EGFL8,0.0
ENSG00000258387,0.0
ENSG00000258361,0.0
ENSG00000258363,0.0
ENSG00000258365,0.0
ENSG00000258367,0.0
ZNF970P,0.0
ADI1P3,0.0
ENSG00000258370,0.0
ENSG00000258372,0.0
ENSG00000258374,0.0
ENSG00000258375,0.0
PAPLN-AS1,0.0
ENSG00000258377,0.0
ENSG00000258378,0.0
ENSG00000258379,0.0
FOXN3-AS4,0.0
ENSG00000258381,0.0
ENSG00000258383,0.0
ENSG00000258385,0.0
ENSG00000258386,0.0
CRADD-AS1,0.0
ENSG00000258272,0.0
ENSG00000258141,0.0
ENSG00000258192,0.0
ENSG00000258178,0.0
ENSG00000258179,0.0
ENSG00000258182,0.0
LINC02392,0.0
ENSG00000258184,0.0
ENSG00000258185,0.0
SLC7A5P2,0.0
ENSG00000258188,0.0
ENSG00000258191,0.0
ENSG00000258193,0.0
ENSG00000258172,0.0
ENSG00000258194,0.0
ENSG00000258195,0.0
ENSG00000258196,0.0
NKX2-2-AS1,0.0
ENSG00000258198,0.0
ENSG00000258200,0.0
ENSG00000258202,0.0
ENSG00000258203,0.0
ENSG00000258205,0.0
ENSG00000258173,0.0
LINC02412,0.0
ENSG00000258271,0.0
ENSG00000258151,0.0
ENSG00000258142,0.0
ENSG00000258143,0.0
LINC02406,0.0
ENSG00000258145,0.0
ENSG00000258146,0.0
ENSG00000258147,0.0
ENSG00000258148,0.0
ENSG00000258149,0.0
ENSG00000258150,0.0
ENSG00000258154,0.0
ENSG00000258170,0.0
ENSG00000258155,0.0
ENSG00000258158,0.0
ENSG00000258160,0.0
PPFIA2-AS2,0.0
ENSG00000258164,0.0
ENSG00000258165,0.0
ENSG00000258166,0.0
ENSG00000258167,0.0
LINC00485,0.0
ENSG00000258206,0.0
ENSG00000258207,0.0
ENSG00000258208,0.0
KRT84-AS1,0.0
MTND2P17,0.0
LINC01404,0.0
ENSG00000258241,0.0
ENSG00000258243,0.0
ENSG00000258247,0.0
ENSG00000258248,0.0
ENSG00000258249,0.0
YPEL5P3,0.0
ENSG00000258252,0.0
ENSG00000258254,0.0
ENSG00000258209,0.0
ENSG00000258259,0.0
ENSG00000258260,0.0
ENSG00000258261,0.0
ENSG00000258263,0.0
ENSG00000258264,0.0
ENSG00000258265,0.0
ENSG00000258268,0.0
ENSG00000258269,0.0
ENSG00000258270,0.0
ENSG00000258238,0.0
ENSG00000258235,0.0
ENSG00000258234,0.0
ARHGAP42P5,0.0
ENSG00000258211,0.0
ZNF75BP,0.0
ENSG00000258213,0.0
ENSG00000258214,0.0
ENSG00000258215,0.0
ENSG00000258216,0.0
ENSG00000258218,0.0
ENSG00000258219,0.0
LINC02424,0.0
ENSG00000258221,0.0
PRSS58,0.0
ENSG00000258224,0.0
NAV3-AS1,0.0
ENSG00000258226,0.0
CLEC5A,0.0
ENSG00000258228,0.0
ENSG00000258230,0.0
ENSG00000258231,0.0
ENSG00000258232,0.0
ENSG00000261438,0.0
ENSG00000261439,0.0
DUX4L45,0.0
ENSG00000265257,0.0
ENSG00000265248,0.0
ENSG00000265249,0.0
ENSG00000265250,0.0
MIR4288,0.0
MIR3132,0.0
MIR4446,0.0
ENSG00000265254,0.0
ENSG00000265255,0.0
ENSG00000265256,0.0
MIR4686,0.0
ENSG00000265246,0.0
ENSG00000265259,0.0
RN7SL74P,0.0
ENSG00000265261,0.0
ENSG00000265263,0.0
ENSG00000265265,0.0
ENSG00000265266,0.0
ENSG00000265267,0.0
ENSG00000265268,0.0
ENSG00000265270,0.0
MIR4472-1,0.0
ENSG00000265245,0.0
MIR3684,0.0
MIR4699,0.0
MIR4269,0.0
ENSG00000265216,0.0
ENSG00000265217,0.0
ENSG00000265219,0.0
ENSG00000265222,0.0
ENSG00000265223,0.0
ENSG00000265224,0.0
ENSG00000265225,0.0
MIR548AI,0.0
ENSG00000265229,0.0
ENSG00000265244,0.0
ENSG00000265230,0.0
ENSG00000265233,0.0
ENSG00000265235,0.0
SNORD84,0.0
MIR3142,0.0
ENSG00000265238,0.0
ENSG00000265239,0.0
ENSG00000265240,0.0
IGLJCOR18,0.0
ENSG00000265271,0.0
RN7SL693P,0.0
ENSG00000265274,0.0
MIR4263,0.0
MIR3195,0.0
ENSG00000265311,0.0
LINC01476,0.0
ENSG00000265314,0.0
RN7SL199P,0.0
EPB41L3-AS1,0.0
ENSG00000265317,0.0
RN7SL847P,0.0
ENSG00000265320,0.0
MIR3118-2,0.0
ENSG00000265275,0.0
ENSG00000265323,0.0
ENSG00000265324,0.0
ENSG00000265325,0.0
ENSG00000265326,0.0
RN7SL411P,0.0
MIR548AB,0.0
ENSG00000265329,0.0
ENSG00000265330,0.0
MIR4524B,0.0
MIR3650,0.0
ENSG00000265303,0.0
ENSG00000265302,0.0
MIR548AD,0.0
ENSG00000265278,0.0
CLUHP6,0.0
ENSG00000265280,0.0
MIR3935,0.0
ENSG00000265283,0.0
MIR4770,0.0
ENSG00000265285,0.0
ENSG00000265286,0.0
ENSG00000265287,0.0
ENSG00000265289,0.0
ENSG00000265290,0.0
MIR4710,0.0
ENSG00000265292,0.0
ARGFXP2,0.0
ENSG00000265294,0.0
ENSG00000265295,0.0
FEM1AP2,0.0
ENSG00000265299,0.0
ENSG00000265300,0.0
MIR4283-2,0.0
ENSG00000265212,0.0
MIR3137,0.0
MIR5687,0.0
ENSG00000265125,0.0
ENSG00000265126,0.0
ENSG00000265127,0.0
ENSG00000265128,0.0
ENSG00000265129,0.0
ENSG00000265130,0.0
ENSG00000265131,0.0
ENSG00000265132,0.0
MIR3190,0.0
MIR3192,0.0
ENSG00000265121,0.0
ENSG00000265138,0.0
MIR4301,0.0
RN7SL451P,0.0
ENSG00000265143,0.0
MIR548AM,0.0
SNORD53,0.0
TSPOAP1-AS1,0.0
ENSG00000265149,0.0
ENSG00000265151,0.0
ENSG00000265122,0.0
ENSG00000265119,0.0
ENSG00000265211,0.0
ENSG00000265105,0.0
RN7SL246P,0.0
ENSG00000265094,0.0
C1QTNF1-AS1,0.0
MIR4510,0.0
ENSG00000265099,0.0
ENSG00000265100,0.0
ENSG00000265101,0.0
MIR3942,0.0
ENSG00000265104,0.0
ENSG00000265106,0.0
ENSG00000265118,0.0
ENSG00000265108,0.0
ENSG00000265109,0.0
MIR4731,0.0
MIR3153,0.0
ENSG00000265113,0.0
ENSG00000265114,0.0
ENSG00000265115,0.0
ENSG00000265116,0.0
ENSG00000265117,0.0
ENSG00000265152,0.0
MIR151B,0.0
ENSG00000265155,0.0
MIR4312,0.0
SNORD3B-1,0.0
ENSG00000265186,0.0
ENSG00000265187,0.0
ENSG00000265188,0.0
ENSG00000265189,0.0
ENSG00000265191,0.0
ENSG00000265192,0.0
MIR3923,0.0
ENSG00000265194,0.0
ENSG00000265197,0.0
ENSG00000265156,0.0
ENSG00000265199,0.0
ENSG00000265200,0.0
MIR4677,0.0
ENSG00000265204,0.0
MIR142HG,0.0
ENSG00000265207,0.0
ENSG00000265208,0.0
ENSG00000265209,0.0
MIR4486,0.0
MIR4674,0.0
MIR4790,0.0
ENSG00000265179,0.0
MIR4728,0.0
ENSG00000265157,0.0
LRRC37A7P,0.0
ENSG00000265159,0.0
MIR5003,0.0
ENSG00000265161,0.0
ENSG00000265162,0.0
CDRT8,0.0
MIR2681,0.0
MIR4307,0.0
ENSG00000265166,0.0
ENSG00000265167,0.0
ALDOC-AS1,0.0
ENSG00000265169,0.0
RN7SL667P,0.0
ENSG00000265171,0.0
MIR4262,0.0
ENSG00000265174,0.0
ENSG00000265175,0.0
MIR3202-1,0.0
ENSG00000265332,0.0
ENSG00000265334,0.0
ENSG00000265091,0.0
MIR4435-1,0.0
ENSG00000265498,0.0
MIR3156-2,0.0
ENSG00000265500,0.0
ENSG00000265501,0.0
ENSG00000265502,0.0
MIR1269B,0.0
ENSG00000265504,0.0
ENSG00000265505,0.0
ENSG00000265506,0.0
ENSG00000265509,0.0
ENSG00000265495,0.0
MIR4436A,0.0
ENSG00000265513,0.0
LINC01892,0.0
ENSG00000265515,0.0
ENSG00000265516,0.0
ENSG00000265517,0.0
ENSG00000265518,0.0
MIR548V,0.0
MIR5697,0.0
ENSG00000265496,0.0
ENSG00000265494,0.0
MIR3680-1,0.0
ENSG00000265478,0.0
MIR4768,0.0
ENSG00000265466,0.0
ENSG00000265467,0.0
POLR3KP2,0.0
MIR548AQ,0.0
ENSG00000265471,0.0
FAM32DP,0.0
ENSG00000265473,0.0
ENSG00000265474,0.0
DTX2P1-UPK3BP1-PMS2P11,0.0
ENSG00000265493,0.0
ENSG00000265481,0.0
MIR4443,0.0
ENSG00000265484,0.0
LINC01915,0.0
RN7SL518P,0.0
ENSG00000265487,0.0
ENSG00000265488,0.0
ARHGAP44-AS1,0.0
ENSG00000265490,0.0
ENSG00000265522,0.0
ENSG00000265523,0.0
ENSG00000265524,0.0
PIGPP4,0.0
ENSG00000265554,0.0
LINC01903,0.0
ENSG00000265556,0.0
ENSG00000265557,0.0
MIR3918,0.0
RN7SL652P,0.0
ENSG00000265560,0.0
MIR1268B,0.0
ENSG00000265562,0.0
MIR3143,0.0
ENSG00000265525,0.0
RN7SL605P,0.0
ENSG00000265567,0.0
ENSG00000265568,0.0
ENSG00000265569,0.0
ENSG00000265572,0.0
ENSG00000265573,0.0
ENSG00000265575,0.0
ENSG00000265577,0.0
ENSG00000265579,0.0
ENSG00000265553,0.0
ENSG00000265552,0.0
ENSG00000265550,0.0
ENSG00000265549,0.0
MIR4304,0.0
MIR5690,0.0
ENSG00000265528,0.0
ENSG00000265529,0.0
ENSG00000265530,0.0
DSEL-AS1,0.0
ENSG00000265534,0.0
RN7SL475P,0.0
ENSG00000265536,0.0
MIR3180-1,0.0
MIR4421,0.0
MIR3164,0.0
H3P41,0.0
ENSG00000265542,0.0
ENSG00000265543,0.0
AA06,0.0
ENSG00000265546,0.0
ENSG00000265547,0.0
ENSG00000265548,0.0
ENSG00000265463,0.0
ENSG00000265461,0.0
ENSG00000265335,0.0
ENSG00000265377,0.0
MIR4476,0.0
PCAT18,0.0
MIR4682,0.0
ENSG00000265371,0.0
MIR4675,0.0
MIR3180-2,0.0
LINC01908,0.0
MIR4679-2,0.0
MIR466,0.0
ENSG00000265378,0.0
ENSG00000265365,0.0
ENSG00000265379,0.0
ENSG00000265380,0.0
ENSG00000265381,0.0
ENSG00000265382,0.0
RN7SL219P,0.0
RN7SL391P,0.0
MIR4999,0.0
ENSG00000265391,0.0
MIR4252,0.0
ENSG00000265367,0.0
ENSG00000265364,0.0
ENSG00000265460,0.0
ENSG00000265349,0.0
ENSG00000265336,0.0
ENSG00000265337,0.0
ENSG00000265339,0.0
OR4K7P,0.0
ENSG00000265341,0.0
ENSG00000265343,0.0
ENSG00000265344,0.0
MIR5188,0.0
MIR4291,0.0
ENSG00000265350,0.0
ENSG00000265363,0.0
ENSG00000265351,0.0
LINC01899,0.0
ENSG00000265353,0.0
MIR3136,0.0
ENSG00000265356,0.0
MIR4493,0.0
ENSG00000265359,0.0
ENSG00000265361,0.0
ENSG00000265362,0.0
ENSG00000265394,0.0
MIR3944,0.0
MIR3128,0.0
MIR4733,0.0
MIR4447,0.0
MIR3121,0.0
ENSG00000265436,0.0
ENSG00000265438,0.0
RN7SL811P,0.0
ENSG00000265440,0.0
ENSG00000265441,0.0
MIR3941,0.0
ENSG00000265443,0.0
ENSG00000265445,0.0
ENSG00000265398,0.0
ENSG00000265446,0.0
MIR4502,0.0
ENSG00000265453,0.0
ENSG00000265454,0.0
ENSG00000265455,0.0
MIR3672,0.0
ENSG00000265457,0.0
NARF-AS2,0.0
ENSG00000265459,0.0
MIR4308,0.0
ENSG00000265430,0.0
MIR4782,0.0
ENSG00000265428,0.0
ENSG00000265400,0.0
ENSG00000265401,0.0
ENSG00000265403,0.0
ENSG00000265404,0.0
ENSG00000265406,0.0
MIR4324,0.0
ENSG00000265408,0.0
ENSG00000265409,0.0
RN7SL656P,0.0
ENSG00000265412,0.0
ENSG00000265414,0.0
ENSG00000265416,0.0
MIR4261,0.0
ENSG00000265419,0.0
MIR4779,0.0
ENSG00000265421,0.0
MIR4684,0.0
MIR4652,0.0
ENSG00000265425,0.0
MIR4484,0.0
ENSG00000265090,0.0
ENSG00000265582,0.0
ENSG00000264780,0.0
MAFG-AS1,0.0
ENSG00000264770,0.0
ENSG00000264771,0.0
MIR4420,0.0
ENSG00000264774,0.0
PPIAP14,0.0
ENSG00000264777,0.0
ENSG00000264778,0.0
ENSG00000264779,0.0
MIR4537,0.0
RN7SL237P,0.0
ENSG00000264783,0.0
ENSG00000264785,0.0
ENSG00000264787,0.0
MIR3148,0.0
ENSG00000264789,0.0
ENSG00000264790,0.0
ENSG00000264791,0.0
MIR4637,0.0
MIR4771-1,0.0
ENSG00000264768,0.0
ENSG00000264766,0.0
ENSG00000264739,0.0
ENSG00000264752,0.0
MIR4505,0.0
ENSG00000264742,0.0
MIR3689C,0.0
TTC39C-AS1,0.0
ENSG00000264746,0.0
MIR3924,0.0
ENSG00000264748,0.0
ENSG00000264749,0.0
ENSG00000264750,0.0
ENSG00000264753,0.0
ENSG00000264765,0.0
MIR3131,0.0
ENSG00000264756,0.0
MIR3198-1,0.0
ENSG00000264758,0.0
ENSG00000264759,0.0
MIR3141,0.0
ENSG00000264761,0.0
MIR4295,0.0
MIR4772,0.0
ENSG00000264794,0.0
MIR5009,0.0
ENSG00000264797,0.0
ENSG00000264839,0.0
ENSG00000264829,0.0
ENSG00000264830,0.0
ENSG00000264831,0.0
RN7SL468P,0.0
ENSG00000264834,0.0
ENSG00000264835,0.0
ENSG00000264836,0.0
VN1R71P,0.0
ENSG00000264838,0.0
RN7SL404P,0.0
ENSG00000264798,0.0
ENSG00000264841,0.0
ENSG00000264843,0.0
ENSG00000264844,0.0
ENSG00000264845,0.0
ENSG00000264846,0.0
ENSG00000264847,0.0
ENSG00000264849,0.0
MIR4310,0.0
ENSG00000264853,0.0
ENSG00000264827,0.0
ENSG00000264825,0.0
MIR5571,0.0
MIR3154,0.0
ENSG00000264799,0.0
MIR4294,0.0
ERVFRD-3,0.0
MIR5191,0.0
MIR378C,0.0
ENSG00000264804,0.0
ENSG00000264807,0.0
ENSG00000264808,0.0
METAZOA_SRP__dup13,0.0
MIR4441,0.0
ENSG00000264811,0.0
ENSG00000264812,0.0
ENSG00000264813,0.0
MIR1273C,0.0
ENSG00000264815,0.0
ENSG00000264817,0.0
ENSG00000264818,0.0
ENSG00000264819,0.0
ENSG00000264822,0.0
ENSG00000264740,0.0
MIR4511,0.0
ENSG00000264856,0.0
ENSG00000264669,0.0
PPIAP54,0.0
MIR3171,0.0
MIR4798,0.0
ENSG00000264659,0.0
ENSG00000264660,0.0
MIR3200,0.0
KRT8P34,0.0
ENSG00000264667,0.0
ENSG00000264668,0.0
ENSG00000264671,0.0
ENSG00000264652,0.0
ENSG00000264673,0.0
ENSG00000264674,0.0
MIR4285,0.0
RN7SL204P,0.0
ENSG00000264677,0.0
MIR3140,0.0
ENSG00000264679,0.0
ENSG00000264680,0.0
ENSG00000264681,0.0
MIR5194,0.0
ENSG00000264650,0.0
ENSG00000264735,0.0
ENSG00000264631,0.0
ENSG00000264622,0.0
MIR4796,0.0
ENSG00000264624,0.0
ENSG00000264625,0.0
ENSG00000264626,0.0
ENSG00000264627,0.0
ENSG00000264628,0.0
ENSG00000264629,0.0
PRKCA-AS1,0.0
MIR4271,0.0
ENSG00000264647,0.0
ENSG00000264634,0.0
ENSG00000264637,0.0
MIR3152,0.0
ENSG00000264640,0.0
ENSG00000264641,0.0
ENSG00000264642,0.0
ENSG00000264643,0.0
ENSG00000264645,0.0
ENSG00000264646,0.0
MIR4773-1,0.0
PRPF19P1,0.0
ENSG00000264686,0.0
ENSG00000264724,0.0
MIR4504,0.0
ENSG00000264713,0.0
ENSG00000264715,0.0
ENSG00000264716,0.0
ENSG00000264718,0.0
MIR3117,0.0
ENSG00000264721,0.0
MIR3670-2,0.0
ENSG00000264723,0.0
MIR3129,0.0
ENSG00000264687,0.0
ENSG00000264726,0.0
ENSG00000264727,0.0
ENSG00000264728,0.0
ENSG00000264729,0.0
ENSG00000264730,0.0
ENSG00000264731,0.0
MIR4638,0.0
MIR4718,0.0
ENSG00000264734,0.0
ENSG00000264711,0.0
ENSG00000264710,0.0
ENSG00000264709,0.0
L3MBTL4-AS1,0.0
ENSG00000264688,0.0
ENSG00000264689,0.0
ENSG00000264690,0.0
ENSG00000264691,0.0
ENSG00000264692,0.0
ENSG00000264693,0.0
ENSG00000264694,0.0
ENSG00000264695,0.0
ENSG00000264696,0.0
MTL3P,0.0
MIR4255,0.0
LINC01912,0.0
ENSG00000264700,0.0
ENSG00000264701,0.0
ENSG00000264702,0.0
MIR4752,0.0
ENSG00000264704,0.0
ENSG00000264705,0.0
RN7SL217P,0.0
ENSG00000264855,0.0
MIR5696,0.0
MIR4655,0.0
ENSG00000265015,0.0
MIR548W,0.0
MIR4327,0.0
ENSG00000265008,0.0
ENSG00000265009,0.0
ENSG00000265010,0.0
ENSG00000265011,0.0
ENSG00000265012,0.0
ENSG00000265013,0.0
MIR3160-1,0.0
ENSG00000265017,0.0
ENSG00000265002,0.0
ENSG00000265020,0.0
ENSG00000265023,0.0
ENSG00000265024,0.0
ENSG00000265025,0.0
ENSG00000265028,0.0
ENSG00000265029,0.0
ENSG00000265032,0.0
RN7SL262P,0.0
ENSG00000265035,0.0
MIR4780,0.0
ENSG00000265001,0.0
ENSG00000264972,0.0
ENSG00000264985,0.0
MIR4789,0.0
MIR4431,0.0
ENSG00000264976,0.0
ENSG00000264977,0.0
RN7SL630P,0.0
MIR4436B1,0.0
ENSG00000264981,0.0
ENSG00000264982,0.0
MIR5691,0.0
MIR5092,0.0
MARCHF10-DT,0.0
ENSG00000264987,0.0
ENSG00000264989,0.0
ENSG00000264990,0.0
ENSG00000264991,0.0
SNORD92,0.0
ENSG00000264995,0.0
SNORD39__dup3,0.0
ENSG00000264998,0.0
MIR5089,0.0
ENSG00000265036,0.0
ENSG00000265037,0.0
PMM2P1,0.0
ENSG00000265076,0.0
ENSG00000265067,0.0
ENSG00000265068,0.0
ENSG00000265069,0.0
ENSG00000265070,0.0
ENSG00000265071,0.0
ENSG00000265072,0.0
ENSG00000265073,0.0
ENSG00000265074,0.0
MIR3622B,0.0
ENSG00000265077,0.0
ENSG00000265039,0.0
RN7SL664P,0.0
ENSG00000265080,0.0
ENSG00000265081,0.0
ENSG00000265082,0.0
MIR3691,0.0
ENSG00000265084,0.0
ENSG00000265085,0.0
ENSG00000265086,0.0
ENSG00000265087,0.0
MIR4692,0.0
ENSG00000265063,0.0
ENSG00000265062,0.0
ENSG00000265061,0.0
ENSG00000265040,0.0
ENSG00000265041,0.0
ENSG00000265042,0.0
ENSG00000265043,0.0
ENSG00000265045,0.0
ENSG00000265046,0.0
ENSG00000265047,0.0
ENSG00000265048,0.0
ENSG00000265049,0.0
ENSG00000265050,0.0
RN7SL622P,0.0
ENSG00000265053,0.0
ENSG00000265054,0.0
ENSG00000265055,0.0
MIR548S,0.0
MIR4765,0.0
ENSG00000265058,0.0
ENSG00000265059,0.0
PPY2P,0.0
ENSG00000264973,0.0
WEE1P2,0.0
ENSG00000264858,0.0
MIR5701-3,0.0
NOS2P4,0.0
ENSG00000264893,0.0
ENSG00000264894,0.0
ENSG00000264896,0.0
MIR3921,0.0
ENSG00000264898,0.0
ENSG00000264899,0.0
ENSG00000264900,0.0
MIR3616,0.0
ENSG00000264903,0.0
ENSG00000264890,0.0
ENSG00000264904,0.0
ENSG00000264905,0.0
MIR4494,0.0
PRELID3BP3,0.0
ENSG00000264908,0.0
ENSG00000264909,0.0
RN7SL525P,0.0
ENSG00000264911,0.0
ENSG00000264912,0.0
ENSG00000264891,0.0
ENSG00000264888,0.0
ENSG00000264969,0.0
ENSG00000264873,0.0
ENSG00000264861,0.0
RN7SL45P,0.0
MIR3613,0.0
ENSG00000264865,0.0
ENSG00000264866,0.0
ENSG00000264867,0.0
ENSG00000264868,0.0
ENSG00000264869,0.0
ENSG00000264871,0.0
ENSG00000264874,0.0
ENSG00000264887,0.0
ENSG00000264875,0.0
ENSG00000264876,0.0
ENSG00000264877,0.0
ENSG00000264878,0.0
RN7SL690P,0.0
ENSG00000264880,0.0
ENSG00000264881,0.0
ENSG00000264882,0.0
ENSG00000264884,0.0
ENSG00000264913,0.0
ENSG00000264914,0.0
ENSG00000264915,0.0
ENSG00000264956,0.0
MIR3181,0.0
ENSG00000264948,0.0
ENSG00000264949,0.0
ENSG00000264950,0.0
ENSG00000264951,0.0
ENSG00000264952,0.0
ENSG00000264953,0.0
PRR29-AS1,0.0
ENSG00000264955,0.0
ENSG00000264957,0.0
RN7SL230P,0.0
ALOX12P1,0.0
ENSG00000264960,0.0
MIR4730,0.0
ENSG00000264962,0.0
RN7SL440P,0.0
ENSG00000264965,0.0
MIR5094,0.0
ENSG00000264967,0.0
ENSG00000264968,0.0
ENSG00000264946,0.0
ENSG00000264944,0.0
SH3GL1P2,0.0
MIR4474,0.0
ENSG00000264918,0.0
ENSG00000264919,0.0
ENSG00000264921,0.0
MIR4540,0.0
ENSG00000264923,0.0
ENSG00000264924,0.0
ENSG00000264925,0.0
MIR378F,0.0
ENSG00000264927,0.0
ENSG00000264928,0.0
ENSG00000264929,0.0
ENSG00000264930,0.0
MIR3138,0.0
ENSG00000264932,0.0
RN7SL190P,0.0
MIR4265,0.0
ENSG00000264935,0.0
ENSG00000264937,0.0
ENSG00000264939,0.0
ENSG00000265580,0.0
ENSG00000265583,0.0
ENSG00000264620,0.0
ENSG00000266237,0.0
NPM1P2,0.0
MIR3611,0.0
ENSG00000266229,0.0
ENSG00000266230,0.0
ENSG00000266231,0.0
MIR3178,0.0
ENSG00000266233,0.0
MIR3176,0.0
NARF-IT1,0.0
ENSG00000266239,0.0
ENSG00000266224,0.0
MIR5091,0.0
ENSG00000266241,0.0
GRAMD4P7,0.0
MIR4279,0.0
ENSG00000266244,0.0
MIR4644,0.0
ENSG00000266246,0.0
ENSG00000266247,0.0
ENSG00000266248,0.0
MIR4323,0.0
ENSG00000266223,0.0
MIR4661,0.0
ENSG00000266207,0.0
ENSG00000266196,0.0
ENSG00000266197,0.0
ENSG00000266199,0.0
SS18L2P2,0.0
ENSG00000266202,0.0
MIR5585,0.0
MIR5589,0.0
ENSG00000266205,0.0
MIR3926-1,0.0
ENSG00000266209,0.0
ENSG00000266222,0.0
RN7SL371P,0.0
MIR3156-3,0.0
ENSG00000266213,0.0
MIR3167,0.0
ENSG00000266216,0.0
ENSG00000266218,0.0
ENSG00000266219,0.0
ENSG00000266220,0.0
ENSG00000266221,0.0
ENSG00000266250,0.0
COX6CP3,0.0
ENSG00000266252,0.0
MIR4518,0.0
DYNLL2-DT,0.0
MIR3180-3,0.0
ENSG00000266293,0.0
ENSG00000266294,0.0
ENSG00000266295,0.0
MIR744,0.0
MIR3118-1,0.0
ENSG00000266300,0.0
ENSG00000266302,0.0
ENSG00000266306,0.0
ENSG00000266254,0.0
MIR5093,0.0
RN7SL510P,0.0
ENSG00000266309,0.0
ENSG00000266310,0.0
ENSG00000266311,0.0
LINC01927,0.0
LINC03146,0.0
MIR4668,0.0
ENSG00000266316,0.0
LINC02974,0.0
MIR3683,0.0
ENSG00000266285,0.0
ENSG00000266281,0.0
MIR4475,0.0
LINC00908,0.0
ENSG00000266257,0.0
ENSG00000266259,0.0
ENSG00000266261,0.0
MIR4428,0.0
ENSG00000266263,0.0
ENSG00000266264,0.0
ENSG00000266268,0.0
ENSG00000266269,0.0
ENSG00000266270,0.0
ENSG00000266271,0.0
ENSG00000266272,0.0
ENSG00000266273,0.0
RN7SL138P,0.0
ENSG00000266275,0.0
MIR4743,0.0
ENSG00000266277,0.0
ENSG00000266279,0.0
RN7SL163P,0.0
ENSG00000266193,0.0
MIR5692A1,0.0
ENSG00000266118,0.0
ENSG00000266108,0.0
MIR4440,0.0
MIR4423,0.0
ENSG00000266111,0.0
ENSG00000266112,0.0
ENSG00000266113,0.0
ENSG00000266114,0.0
ENSG00000266115,0.0
FBXO36P1,0.0
ENSG00000266119,0.0
ENSG00000266106,0.0
ENSG00000266120,0.0
ENSG00000266121,0.0
ENSG00000266122,0.0
ENSG00000266123,0.0
MIR5587,0.0
ENSG00000266125,0.0
ZNF415P1,0.0
RN7SL366P,0.0
SRP68P1,0.0
MIR4525,0.0
ENSG00000266105,0.0
MIR1260B,0.0
ENSG00000266089,0.0
RN7SL574P,0.0
ENSG00000266076,0.0
ENSG00000266077,0.0
MIR4432,0.0
ENSG00000266081,0.0
ENSG00000266082,0.0
ENSG00000266083,0.0
ENSG00000266085,0.0
ENSG00000266087,0.0
ENSG00000266090,0.0
MIR4326,0.0
ENSG00000266091,0.0
ENSG00000266096,0.0
MIR5192,0.0
ENSG00000266098,0.0
MIR5700,0.0
ENSG00000266100,0.0
ENSG00000266101,0.0
ENSG00000266102,0.0
ENSG00000266103,0.0
ENSG00000266130,0.0
ENSG00000266132,0.0
MIR4759,0.0
MIR4282,0.0
ENSG00000266164,0.0
RN7SL557P,0.0
MIR3147,0.0
ENSG00000266172,0.0
MIR4666A,0.0
ENSG00000266175,0.0
ENSG00000266176,0.0
ENSG00000266178,0.0
ENSG00000266179,0.0
EIF4A3P1,0.0
ENSG00000266135,0.0
ENSG00000266182,0.0
ENSG00000266183,0.0
RN7SL804P,0.0
ENSG00000266186,0.0
RN7SL480P,0.0
ENSG00000266188,0.0
MIR3186,0.0
ENSG00000266190,0.0
ENSG00000266191,0.0
ENSG00000266163,0.0
YWHAEP2,0.0
RN7SL612P,0.0
RN7SL785P,0.0
ENSG00000266136,0.0
ENSG00000266138,0.0
MIR4435-2,0.0
MIR4533,0.0
ENSG00000266141,0.0
ENSG00000266142,0.0
ENSG00000266143,0.0
MIR4654,0.0
RHOT1P1,0.0
MIR5190,0.0
MIR5583-1,0.0
ENSG00000266149,0.0
MIR4711,0.0
MIR3646,0.0
ENSG00000266152,0.0
