gene,log1p_mean_diff_sector_vs_rest
ENC1,0.7589615264751479
SP110,0.7586637394828405
COPS9,0.75806600525733
ATP1B3,0.7570873341338968
TPM3P5,0.7570366972844895
SCNN1D,0.7566990295257181
CYP51A1,0.756513329436731
TRIM37,0.7563262219016043
KRBOX4,0.7562892998642174
USP1,0.756212687073643
ZNF37BP,0.7558936882758964
SLC12A6,0.7553846665421994
TJP1,0.755057136090342
PNKD,0.7543293393412172
PWWP3A,0.7540034104448541
SMIM15,0.7537877716538977
EIF5,0.7535631505577065
STAG1,0.7527604545966382
ARL14EP,0.7527291796791018
FAM117B,0.752497644801672
AVPI1,0.7521646589232465
PLSCR4,0.7514853748626519
ATP5PF,0.7510640625612739
METTL1,0.7509333411527657
ACADVL,0.7506051329443943
PIK3C3,0.7503996397957113
MSL3,0.7503297691450974
ZNF76,0.7497318104789148
GTF2E1,0.7495642805073546
CIAO2A,0.7482775364255358
NUTF2,0.7477640847664331
LAPTM5,0.7475084841550421
GPR180,0.7472038721982108
DCUN1D1,0.7470897395045912
RPAP1,0.7462570029588533
GLIPR1,0.7460160609434552
TAF1D,0.7455860590653991
WDR74,0.7455120095574879
GMFB,0.7450333594779037
EML4,0.744626949723139
NDUFA10,0.7445902074297495
COPA,0.7444986339395046
VAMP2,0.7431642005717225
STARD4,0.7430953273446219
COPS3,0.7426163954646858
MYD88,0.742534383826464
TOMM40L,0.7418410396905473
RALGAPB,0.7411657668286082
HDAC2,0.7406506648245985
LRIF1,0.7405829649532946
VGLL4,0.7400723420658581
GPN1,0.739159269842649
IGFBP4,0.7387675432802654
CCNYL1,0.7387072864135457
WFDC3,0.7383651854192972
LPCAT1,0.7381022798224919
LPXN,0.7379379544906164
ERVK3-1,0.7370725647840102
POLR2F,0.7362345999031925
TRIM35,0.7361769649014636
DYNC1I2P1,0.7356464945374226
B4GALT7,0.735543797914459
PCYT1A,0.7343530985940601
LMO7,0.7340109881918382
SUGP1,0.7337636049432775
ZC3H13,0.7335187195430222
MTERF1,0.7327842151792621
LETM1,0.7327797828943736
ITPA,0.7320951083020142
ZNF528-AS1,0.7318320136747696
NCK2,0.7313646740732175
EDEM1,0.7308898608680408
MMADHC,0.730128247519529
ATP2B1,0.7290273197353709
ASTE1,0.7288004471179959
PHC1,0.7280313204711129
USP25,0.7280083125783778
DOCK5,0.7278697273134709
NUDC,0.7278507782934511
MCRS1,0.7273211221219693
SKIL,0.7269073625257029
PARG,0.7268437835412647
ENSG00000270346,0.7268398257655065
ZNF91,0.726811202794849
NEXN,0.7267304255228552
PCYT2,0.7262052321424979
PDCL3,0.725913499957449
DBN1,0.7256413535174961
MRPL37,0.7246844299783692
