gene,log1p_mean_diff_sector_vs_rest
NOP16,1.7213200156506314
ACYP1,1.7200606392128595
GATB,1.7193148577685264
RTCA,1.718372285895661
GEM,1.7182646801141155
WDR3,1.7155045524426153
AIRIM,1.7151111152911873
RAB8B,1.7136756815305665
APTX,1.7116831702383286
TBL3,1.707876915865848
GTF2H1,1.7034423219690082
RFC4,1.7024019548143698
PDE2A,1.7014908777801538
PISD,1.7007868038584744
HACL1,1.699908897775832
CDK2,1.698468164748019
STEAP1,1.6973647102725915
HSF2,1.696485871774273
ZNF609,1.6956861663525797
TSEN54,1.6954010080069097
DNTTIP2,1.6924062807366873
DAP3,1.6923968019973765
CLK3,1.6904711246908053
PLAC8,1.6894015050990963
KHDC4,1.6891832194162357
COX10,1.6868549932374135
MRPL10,1.6856401385454554
NCBP2AS2,1.685165484440295
TOX,1.6837880697337058
NELFA,1.683364197419727
QTRT2,1.6822397618878033
PWP2,1.6809487690691463
MRPS27,1.6806310066014416
PYGL,1.6801813423535283
DPF2,1.6799603594684709
KCTD5,1.675701838524167
ALG3,1.6745028511341515
GNPNAT1,1.6736372457038735
ARIH2,1.6726658658191074
ZDHHC6,1.6692831601657518
OARD1,1.663206893172989
C15ORF61,1.661663173258171
EXOSC7,1.6584652444865866
DCUN1D5,1.6556983523647038
PAWR,1.6538884689793418
LYRM1,1.6537007961399672
ERCC8,1.6528398732250613
IMP4,1.6518893209442043
RIOK1,1.651231333228167
CSNK2A1,1.6503428987313828
HUS1,1.6497057786059175
HIBADH,1.649686099371177
KLHL7,1.6488618803721697
TSR1,1.6484897049690583
YARS1,1.6468941374804684
MTERF3,1.6435771592836907
COPS4,1.6425673084389922
TBC1D23,1.6411436018033934
RPF2,1.6396700369618658
PAQR5,1.6372258350159066
ZFAS1,1.6358966212359123
DNAH14,1.6327559529553968
MTMR2,1.6314165514589254
INTS4,1.6313536324540536
SLC66A1LP,1.6301271582987225
GTF3C3,1.6290264043547156
EIF2B3,1.6283573955871478
DCTD,1.6278231059691244
OSER1,1.6243795504665641
PCK2,1.6214865381049006
DIMT1,1.6190952601492845
PPM1G,1.6167422853918119
HBS1L,1.6152335921689307
DHODH,1.6135307274417523
GNB1L,1.6133013353265735
PMPCB,1.6094104167403591
PARP2,1.6090478658589284
PEAK1,1.6083480965557189
RIT1,1.6083248545118725
UBLCP1,1.6065423339083278
WARS1,1.605188445279449
RFK,1.6049198735228876
DSN1,1.6048593723493165
