gene,log1p_mean_diff_sector_vs_rest
OGT,1.3970352681710763
ASXL1,1.3962865750123945
ZNF638,1.3951542139403816
ANKH,1.3948925500324325
RRAGD,1.3945800041124383
OCRL,1.3923199844986023
SLFN5,1.3904276183574433
NIT2,1.389928671869023
PHF20L1,1.387735612625976
SERPINE2,1.3874489968287387
TIA1,1.3862794944708798
MAST3,1.3838277815847442
TIPARP,1.382563537624327
SLC35B3,1.374051985926973
MTF2,1.373912107062437
SLC35C2,1.3731608079684157
MRPS31,1.3718957321283354
MAU2,1.3717600288216545
PBRM1,1.3714379654569586
DNMT1,1.37119735516608
RPAP3,1.370655333335467
SETD1A,1.366489511177086
SRBD1,1.3655152155847907
CHST15,1.3654444200286158
LGALS3BP,1.3599985523986962
LPIN2,1.3577813357818735
ROCK2,1.3575724439743682
SLCO4A1,1.3565465175937943
UNC119,1.3551513408082885
MGAT4B,1.3540204648499135
AMOTL1,1.353346998525714
ARL1,1.346699190511183
PPIE,1.3453294901076642
PLEKHM2,1.3439316814759794
TBCC,1.3435868044649628
LEPROTL1,1.34150618031049
DYRK4,1.3414466711393136
TYK2,1.340855138476396
GPBP1,1.3404817609492254
GOSR2,1.3393871940265112
MBD4,1.3364642677184877
COQ10A,1.3357812249866956
MCM3,1.3350086021225311
TM7SF3,1.3344407513334515
ATG9A,1.334257968526666
CARD10,1.3339114333102433
SCAPER,1.3333746003349933
ZDHHC12,1.3290236893891483
KEAP1,1.327738262678861
KIFBP,1.3273769926659962
E2F4,1.3272604197249378
STK24,1.3270243937621395
HAGH,1.3256581261285767
CLPTM1L,1.3248434694476838
TIMM10,1.324696483216365
SDSL,1.3237248630529836
CEP162,1.3213697669524151
ZNF318,1.320599626517782
CDC42SE2,1.3201320281822282
NRAV,1.3189459484765569
USO1,1.3187216813506666
EDEM1,1.318338285744026
MAPK7,1.31803630986865
ACADM,1.3180343046479166
PLXNA1,1.3176462956282937
SLC36A4,1.316911075984377
JPT2,1.3149432100370007
NDEL1,1.313125221106002
TUG1,1.3128740407319568
WIPF1,1.3126948342713294
CDCA5,1.310589009657585
WDR53,1.3105870780589
PKD2,1.3105727194996124
RRM2,1.3091594015408075
QDPR,1.3077663393999979
KBTBD4,1.3072498309940586
