contrast_a,contrast_b,ID_REF,n_a,n_b,median_a,median_b,delta_median_a_minus_b,mean_a,mean_b,delta_mean_a_minus_b,std_a,std_b,u_statistic,p_value,rank_biserial,q_value_bh,abs_delta_median,abs_rank_biserial
D3,D2,cg11866463,16,91,0.762691604180244,0.381813139834063,0.38087846434618094,0.5382115774968913,0.48042085962145886,0.05779071787543244,0.3351664373824331,0.3483166054807602,713.0,0.4234040688320643,-0.020604395604395642,0.5835257497844346,0.38087846434618094,0.020604395604395642
D3,D2,cg20381372,16,91,0.8014649423536485,0.767066143759548,0.034398798594100555,0.6351532329206893,0.5673175932736354,0.06783563964705386,0.3096424190888726,0.3312108593667383,806.0,0.243094695995007,0.1071428571428572,0.3981798056147385,0.034398798594100555,0.1071428571428572
D3,D2,cg00103771,16,91,0.8178707809668215,0.6943851482098025,0.12348563275701907,0.6296877284917588,0.5432598763660923,0.0864278521256665,0.3362854571029955,0.3331733744808642,724.0,0.1652048213884647,-0.005494505494505475,0.30124876256102245,0.12348563275701907,0.005494505494505475
D3,D2,cg11128983,16,91,0.3376269685125825,0.793438306038287,-0.4558113375257045,0.4609442734355659,0.5765642990335723,-0.11562002559800644,0.33752721190539275,0.3245554617882039,592.0,0.23653647416279822,-0.18681318681318682,0.3912280419497159,0.4558113375257045,0.18681318681318682
D3,D2,cg09102257,16,91,0.6793269986361594,0.7940690079272235,-0.11474200929106404,0.6214354611798317,0.5688791270895557,0.05255633409027605,0.29726143157015344,0.37230575289776086,742.0,0.7354750614110998,0.019230769230769162,0.8293470072856551,0.11474200929106404,0.019230769230769162
D3,D2,cg13830619,16,91,0.878707373741508,0.572675781842694,0.306031591898814,0.6140024743690143,0.5272542502818856,0.08674822408712879,0.3600565824880904,0.33790958968902307,684.0,0.226497791694519,-0.06043956043956045,0.38028507672014605,0.306031591898814,0.06043956043956045
D3,D2,cg18391209,16,91,0.1564999864750955,0.2042323888703235,-0.047732402395227996,0.35919220647206773,0.39314043852334707,-0.03394823205127934,0.3359580776386556,0.3071559406625614,604.0,0.30806340651447306,-0.17032967032967028,0.4707558826034819,0.047732402395227996,0.17032967032967028
D3,D2,cg10576280,16,91,0.892997938827404,0.809555288830087,0.08344264999731699,0.739245880595099,0.6465605236798093,0.09268535691528967,0.2579252439082952,0.33397066209959564,197.0,0.32760715076224867,-0.7293956043956045,0.49072371294524963,0.08344264999731699,0.7293956043956045
D3,D2,cg18691800,16,91,0.6102362009773226,0.4451049005129625,0.1651313004643601,0.5783890514316926,0.4918183105908095,0.08657074084088312,0.29397045351156575,0.3502756413073,781.0,0.394687750201725,0.07280219780219777,0.5568393766954359,0.1651313004643601,0.07280219780219777
D3,D2,cg02533724,16,91,0.379000476547262,0.4764510569763,-0.09745058042903804,0.40206271021207957,0.4359100072798282,-0.03384729706774864,0.30236773864365,0.30464822323453633,682.0,0.6910174638328571,-0.06318681318681318,0.79706599992995,0.09745058042903804,0.06318681318681318
D3,D2,cg24760581,16,91,0.467482100754698,0.141999545862308,0.32548255489239,0.4498753897417799,0.32320728765225004,0.12666810208952983,0.290147603750635,0.3023304238180709,744.0,0.26798488062671544,0.0219780219780219,0.42670893280838723,0.32548255489239,0.0219780219780219
D3,D2,cg01764252,16,91,0.1991576409620815,0.6557166089765035,-0.45655896801442203,0.2957039860947334,0.525364246179421,-0.2296602600846876,0.23926756069635957,0.333256766739156,487.0,0.04018661384580195,-0.3310439560439561,0.1029897843306047,0.45655896801442203,0.3310439560439561
D3,D2,cg10832239,16,91,0.6555253047438809,0.219909405233831,0.4356158995100499,0.4900713118867356,0.408764014463744,0.08130729742299159,0.31210463813983486,0.2950170658065762,826.0,0.39436317207980265,0.13461538461538458,0.5566274051766492,0.4356158995100499,0.13461538461538458
D3,D2,cg21015022,16,91,0.8260025010813374,0.833045471769307,-0.007042970687969552,0.6377734005571171,0.6636194648615621,-0.025846064304445027,0.32987861841689076,0.31087978932172855,677.0,0.9230305958345737,-0.07005494505494503,0.9545989714956628,0.007042970687969552,0.07005494505494503
D3,D2,cg17404449,16,91,0.7746104790248315,0.688806674016675,0.08580380500815654,0.7396983816100041,0.49219020241495426,0.24750817919504986,0.15063688957661475,0.30744598941428575,1077.0,0.0016544498085207173,0.47939560439560447,0.008039114715844108,0.08580380500815654,0.47939560439560447
D3,D2,cg24368848,16,91,0.174640462135578,0.26477009682416697,-0.09012963468858898,0.2867548852310195,0.3617440833560853,-0.07498919812506583,0.2633151987001222,0.3347425640183436,701.0,0.8703109373087258,-0.03708791208791207,0.9198106015204771,0.09012963468858898,0.03708791208791207
D3,D2,cg11738485,16,91,0.5039716386486726,0.472261274157443,0.03171036449122955,0.3623417581937437,0.4036012142117291,-0.04125945601798542,0.27996324203475437,0.29202949288888125,670.0,0.6154542931231533,-0.07967032967032972,0.7420476164976528,0.03171036449122955,0.07967032967032972
D3,D2,cg13551535,16,91,0.903634297093111,0.257564624298972,0.6460696727941391,0.7133930837748893,0.3400948045942202,0.3732982791806691,0.27211721060087485,0.2686630018314439,1134.0,4.35142339434549e-05,0.5576923076923077,0.0004845683067199878,0.6460696727941391,0.5576923076923077
D3,D2,cg05176970,16,91,0.4976423670188145,0.738516329967863,-0.2408739629490485,0.5130357657614836,0.6211179371964128,-0.10808217143492926,0.3062879934359748,0.260692176625467,605.0,0.3122706661724839,-0.1689560439560439,0.47465427522740056,0.2408739629490485,0.1689560439560439
D3,D2,cg18805164,16,91,0.35699636785432953,0.395200349489276,-0.03820398163494648,0.43362751537006355,0.4198602363805659,0.013767278989497644,0.24544496694204904,0.3172080218244214,766.0,0.7432224314507172,0.052197802197802234,0.8335828078182113,0.03820398163494648,0.052197802197802234
D3,D2,cg00944631,16,91,0.6107151147521965,0.530132255241058,0.08058285951113853,0.449377516148336,0.3995362850195137,0.04984123112882227,0.3051523570936684,0.30564008171902257,788.0,0.6032207092091615,0.08241758241758235,0.7340237396071568,0.08058285951113853,0.08241758241758235
D3,D2,cg12500879,16,91,0.4271079377207635,0.4233149912554215,0.0037929464653420064,0.4151280341772838,0.4114203915884563,0.0037076425888274978,0.30505681445383387,0.32928284763961,715.0,0.9246317897920723,-0.017857142857142905,0.9553871315215378,0.0037929464653420064,0.017857142857142905
D3,D2,cg16814680,16,91,0.5189509989091785,0.529553968362429,-0.010602969453250455,0.43985423352549724,0.5157785822393314,-0.07592434871383413,0.33121237396218883,0.2827869255248449,674.0,0.6402421046599229,-0.07417582417582413,0.7603825471020462,0.010602969453250455,0.07417582417582413
D3,D2,cg24989739,16,91,0.380814022941238,0.4209528097274595,-0.040138786786221514,0.361792002053919,0.40220077259692927,-0.040408770543010286,0.30468262048349265,0.3307656560144478,683.0,0.7473659102607488,-0.061813186813186816,0.8371033941092617,0.040138786786221514,0.061813186813186816
D3,D2,cg17129986,16,91,0.5692007208962475,0.517380582811562,0.05182013808468555,0.5259535658666654,0.44130399747130833,0.08464956839535709,0.24488061481399376,0.3302564202220029,818.0,0.434305216312701,0.12362637362637363,0.59282721309405,0.05182013808468555,0.12362637362637363
D3,D2,cg13910785,16,91,0.0579898317805814,0.09703171071946856,-0.039041878938887165,0.3287256632269793,0.22868524726423695,0.10004041596274238,0.3317475260885217,0.25878532451652986,633.0,0.7400969561979304,-0.13049450549450547,0.8324231274012914,0.039041878938887165,0.13049450549450547
D3,D2,cg00157199,16,91,0.2432507732717645,0.29874233327862,-0.055491560006855484,0.3718219578653845,0.4075438960938324,-0.03572193822844788,0.2812851757658607,0.3129512961729226,693.0,0.8150905668976107,-0.04807692307692313,0.8841226301087037,0.055491560006855484,0.04807692307692313
D3,D2,cg16397968,16,91,0.8441737830652309,0.800004108605794,0.04416967445943698,0.6294945909318336,0.6286780261336608,0.0008165647981728252,0.31822035200691057,0.3231904066668396,798.0,0.5437635576793387,0.09615384615384626,0.6839793178356462,0.04416967445943698,0.09615384615384626
D3,D2,cg25537993,16,91,0.264323465194673,0.150331000942535,0.11399246425213799,0.2879362190069616,0.3066969914630411,-0.01876077245607949,0.24793631197264698,0.3229236914456107,718.0,0.6971368840408225,-0.013736263736263687,0.8005845484454582,0.11399246425213799,0.013736263736263687
D3,D2,cg19429281,16,91,0.4905094284931015,0.5318174128150515,-0.041307984321949986,0.38227884259875006,0.436527725323895,-0.05424888272514494,0.3266643903271728,0.32972874372872996,650.0,0.5396495913334451,-0.1071428571428571,0.6805177966436967,0.041307984321949986,0.1071428571428571
D3,D2,cg06746318,16,91,0.7323225384078784,0.938529102496672,-0.20620656408879356,0.6950730208452963,0.7356107172869779,-0.04053769644168159,0.29290831857166477,0.3083503930705325,696.0,0.783181969895006,-0.04395604395604391,0.8600724466231122,0.20620656408879356,0.04395604395604391
D3,D2,cg18251222,16,91,0.0765043550262179,0.224454307471234,-0.14794995244501608,0.2050490002083116,0.36164009688740556,-0.15659109667909396,0.25261158889421786,0.3327713839624746,465.0,0.06162159163907815,-0.3612637362637363,0.14343945912262138,0.14794995244501608,0.3612637362637363
D3,D2,cg11574174,16,91,0.384708864936783,0.3536219121457545,0.03108695279102852,0.4738570995045984,0.43724217236950347,0.036614927135094955,0.2856443540393105,0.2783022397304922,793.0,0.5222918477769984,0.08928571428571419,0.6680632486275243,0.03108695279102852,0.08928571428571419
