contrast_a,contrast_b,ID_REF,n_a,n_b,median_a,median_b,delta_median_a_minus_b,mean_a,mean_b,delta_mean_a_minus_b,std_a,std_b,u_statistic,p_value,rank_biserial,q_value_bh,abs_delta_median,abs_rank_biserial
D3,not_D3,cg19193931,16,347,0.27084636219971703,0.5834217144622724,-0.3125753522625554,0.32977776823876626,0.5482483118041103,-0.218470543565344,0.16855234528885052,0.20937788709286337,1184.0,0.00011707605935372692,-0.5734870317002883,0.11626283385014563,0.3125753522625554,0.5734870317002883
D3,not_D3,cg10456990,16,347,0.1921570759824655,0.500863093488895,-0.3087060175064295,0.2443753002748592,0.4726604814467006,-0.22828518117184138,0.15435735235306253,0.23050879003944846,1213.0,0.00014040204172483707,-0.5630403458213257,0.11626283385014563,0.3087060175064295,0.5630403458213257
D3,not_D3,cg19498960,16,347,0.181845432114747,0.465355309762837,-0.28350987764809,0.24798900370363705,0.4613131422327923,-0.21332413852915524,0.14067240082033383,0.2194943982779642,1242.0,0.00018638260658439596,-0.5525936599423631,0.11626283385014563,0.28350987764809,0.5525936599423631
D3,not_D3,cg22274813,16,347,0.2568664937091655,0.526759803773031,-0.2698933100638655,0.2945626519729753,0.5003742500485696,-0.2058115980755943,0.16034272409263514,0.2091827353369474,1254.0,0.00020927310093026214,-0.5482708933717579,0.11626283385014563,0.2698933100638655,0.5482708933717579
D3,not_D3,cg10119001,16,347,0.771434245621742,0.544023012767296,0.22741123285444598,0.7391397233926759,0.5334453675749654,0.20569435581771045,0.15514735861224024,0.20739796555770149,4276.0,5.7272598615702204e-05,0.5403458213256485,0.11626283385014563,0.22741123285444598,0.5403458213256485
D3,not_D3,cg12516669,16,347,0.7368656663729525,0.5311031663305306,0.20576250004242191,0.7330606905199661,0.5325350399543792,0.2005256505655869,0.11475116251822835,0.21179177302928426,4289.0,0.0002027444330170279,0.5450288184438041,0.11626283385014563,0.20576250004242191,0.5450288184438041
D3,not_D3,cg23352271,16,347,0.8761217915756074,0.689727625365587,0.18639416621002047,0.8451333902943498,0.6372377487345678,0.2078956415597819,0.0643721613304111,0.21844743771533007,4469.0,2.8292011895085814e-05,0.6098703170028819,0.11626283385014563,0.18639416621002047,0.6098703170028819
D3,not_D3,cg11222703,16,347,0.6490514087749355,0.497041757783014,0.15200965099192149,0.6620402780060375,0.45704878135232085,0.20499149665371663,0.10436438730364318,0.21268377537089272,4374.0,7.685803186930284e-05,0.5756484149855907,0.11626283385014563,0.15200965099192149,0.5756484149855907
D3,not_D3,cg00203347,16,347,0.956295349244024,0.820835500582018,0.135459848662006,0.936013049343359,0.7372475335272727,0.19876551581608637,0.052656826164782095,0.23531596889948944,4099.0,0.00010040847075356575,0.47658501440922185,0.11626283385014563,0.135459848662006,0.47658501440922185
D3,not_D3,cg25279739,16,347,0.837082012319408,0.5127324675067145,0.3243495448126935,0.749179394880512,0.5313621580022212,0.2178172368782908,0.17908199157432542,0.23823106034186003,4239.0,0.00032640406217532427,0.5270172910662825,0.11896158571152776,0.3243495448126935,0.5270172910662825
D3,not_D3,cg07615087,16,347,0.20762684048101748,0.501937590392739,-0.2943107499117215,0.2743885941587716,0.48379936805602736,-0.20941077389725576,0.17369256792836943,0.22505385181334267,1349.0,0.0005088427708212457,-0.5140489913544668,0.11896158571152776,0.2943107499117215,0.5140489913544668
D3,not_D3,cg02037307,16,347,0.350700257855373,0.6238750115600125,-0.27317475370463945,0.3810344950291602,0.580979690041314,-0.1999451950121538,0.1941637725628093,0.21522331876274553,1345.0,0.0005472232942730277,-0.5154899135446687,0.11896158571152776,0.27317475370463945,0.5154899135446687
D3,not_D3,cg26789038,16,347,0.8505768990303205,0.5929256215817931,0.25765127744852745,0.8021587752525053,0.5949734841429497,0.20718529110955564,0.11784560635200587,0.2251839561806397,4240.0,0.00032335496690267553,0.5273775216138328,0.11896158571152776,0.25765127744852745,0.5273775216138328
D3,not_D3,cg08066129,16,347,0.251145943209097,0.499560530080788,-0.248414586871691,0.2748340197162228,0.4827881550429466,-0.2079541353267238,0.15317792301130365,0.22666443592692498,1296.0,0.0004175944603694826,-0.5331412103746398,0.11896158571152776,0.248414586871691,0.5331412103746398
D3,not_D3,cg09096383,16,347,0.8159756764896905,0.567813194388674,0.24816248210101655,0.7434619775427247,0.5584688778594374,0.18499309968328725,0.1743389309488361,0.2118976463622864,4200.0,0.0005228908547537987,0.5129682997118155,0.11896158571152776,0.24816248210101655,0.5129682997118155
D3,not_D3,cg24216893,16,347,0.695534143036847,0.460663612786555,0.23487053025029203,0.6730477233642784,0.47115653070979147,0.20189119265448696,0.12851402878223048,0.22531200516681665,4226.0,0.00041226794884785577,0.5223342939481268,0.11896158571152776,0.23487053025029203,0.5223342939481268
D3,not_D3,cg23753006,16,347,0.676037821407122,0.44335482523438297,0.23268299617273902,0.6582038831465991,0.46239203954662994,0.19581184359996912,0.12622555472372143,0.22084045501358662,4202.0,0.00046009362964039284,0.5136887608069165,0.11896158571152776,0.23268299617273902,0.5136887608069165
D3,not_D3,cg09237447,16,347,0.7730791285596854,0.542145965236974,0.2309331633227114,0.7172252861936753,0.5317898314413604,0.18543545475231493,0.13201136008791256,0.2114851894775667,4190.0,0.000513429121130368,0.5093659942363113,0.11896158571152776,0.2309331633227114,0.5093659942363113
D3,not_D3,cg24080247,16,347,0.31956991213422004,0.539651121791161,-0.220081209656941,0.31053125700684314,0.5050285586829036,-0.1944973016760605,0.15444902175303715,0.21195964379203258,1281.0,0.0002707822195146636,-0.5385446685878963,0.11896158571152776,0.220081209656941,0.5385446685878963
D3,not_D3,cg21110092,16,347,0.719118757608647,0.5036996550878675,0.21541910252077945,0.680026917497589,0.490082143406409,0.18994477409118005,0.16026431306329444,0.21374383085736628,3867.0,0.0004496995273584009,0.39301152737752165,0.11896158571152776,0.21541910252077945,0.39301152737752165
D3,not_D3,cg06880615,16,347,0.792115957373743,0.600171926360204,0.19194403101353896,0.7716073553097709,0.5700504560061703,0.20155689930360055,0.09389873721407072,0.22498701236442165,3675.0,0.00030227751196341604,0.32384726224783855,0.11896158571152776,0.19194403101353896,0.32384726224783855
D3,not_D3,cg10294939,16,347,0.8049682688042235,0.6499608133230019,0.15500745548122152,0.7849913138540078,0.5949232856067019,0.19006802824730584,0.0809071616000117,0.22316335670063958,4161.0,0.0005373280339068936,0.49891930835734866,0.11896158571152776,0.15500745548122152,0.49891930835734866
D3,not_D3,cg00440195,16,347,0.9155831955158925,0.7841398189919699,0.13144337652392257,0.8975112231414102,0.7058724602003886,0.19163876294102156,0.04988016942904086,0.2264476228241853,4052.0,0.00038462912533544796,0.45965417867435154,0.11896158571152776,0.13144337652392257,0.45965417867435154
D3,not_D3,cg12522722,16,347,0.8588646381747456,0.7537269901146675,0.10513764806007808,0.8409369566019642,0.6762532421157376,0.16468371448622665,0.06086207388991318,0.21451967578891,4175.0,0.0005882046410518402,0.5039625360230549,0.12254263355246671,0.10513764806007808,0.5039625360230549
D3,not_D3,cg24995678,16,347,0.729611965248499,0.460001554720099,0.2696104105284,0.6711281057819181,0.49068762775184815,0.1804404780300699,0.1462532026506745,0.21012167654531488,4150.0,0.000735734388182405,0.494956772334294,0.1227433106796555,0.2696104105284,0.494956772334294
D3,not_D3,cg08477332,16,347,0.7889938374838825,0.534647892353821,0.2543459451300615,0.6976564617941825,0.49640421397171686,0.20125224782246565,0.13486061753329592,0.23056373457717502,4179.0,0.0006318164995059106,0.5054034582132565,0.1227433106796555,0.2543459451300615,0.5054034582132565
D3,not_D3,cg03928154,16,347,0.753211450747205,0.542869037993255,0.21034241275394994,0.7121865254007695,0.5302281815978054,0.18195834380296416,0.1440951644718413,0.21780026545627518,4019.0,0.000736459864077933,0.44776657060518743,0.1227433106796555,0.21034241275394994,0.44776657060518743
D3,not_D3,cg24140586,16,347,0.814721806019993,0.6269546280718734,0.1877671779481196,0.7579323151627824,0.5977176782631809,0.16021463689960147,0.14283947481584855,0.2101522464887367,4150.0,0.000735734388182405,0.494956772334294,0.1227433106796555,0.1877671779481196,0.494956772334294
D3,not_D3,cg01900397,16,347,0.602540518998276,0.421763188487569,0.180777330510707,0.632337401232562,0.44828567799588287,0.18405172323667912,0.15962902389404757,0.208935635853994,4174.0,0.0006606931611019877,0.5036023054755043,0.1227433106796555,0.180777330510707,0.5036023054755043
D3,not_D3,cg21472835,16,347,0.8439425958602385,0.728029981222165,0.11591261463807345,0.8089586331238677,0.651243451902823,0.15771518122104478,0.09889601624344968,0.2199814095772437,4154.0,0.0007100234511742616,0.49639769452449567,0.1227433106796555,0.11591261463807345,0.49639769452449567
D3,not_D3,cg19526685,16,347,0.571907726843666,0.360836520850295,0.21107120599337098,0.5670205360954309,0.3886562520588872,0.1783642840365437,0.1402215557366202,0.20977403182979923,4141.0,0.0007967778830362321,0.49171469740634,0.12851256178003742,0.21107120599337098,0.49171469740634
