contrast_a,contrast_b,ID_REF,n_a,n_b,median_a,median_b,delta_median_a_minus_b,mean_a,mean_b,delta_mean_a_minus_b,std_a,std_b,u_statistic,p_value,rank_biserial,q_value_bh,abs_delta_median,abs_rank_biserial
D2,D1,cg26039484,91,256,0.188871870846913,0.518131389917241,-0.3292595190703279,0.2189540395437312,0.5259645008349071,-0.30701046129117593,0.12714438574781237,0.19264965923402314,2219.0,2.2320163759244653e-30,-0.8094951923076923,1.1160081879622327e-26,0.3292595190703279,0.8094951923076923
D2,D1,cg01787382,91,256,0.169539029480174,0.498552133460035,-0.32901310397986105,0.22015661098766487,0.5073628277058013,-0.28720621671813645,0.15083775916632366,0.18428276010091824,2328.0,8.46491490986079e-30,-0.8001373626373627,2.1162287274651973e-26,0.32901310397986105,0.8001373626373627
D2,D1,cg12466613,91,256,0.275510208023029,0.7116615405375759,-0.4361513325145469,0.3329772980805428,0.6752331744610189,-0.3422558763804761,0.18606479596493752,0.17571210061648332,2394.0,2.1118686589106017e-29,-0.7944711538461539,3.5197810981843364e-26,0.4361513325145469,0.7944711538461539
D2,D1,cg07589972,91,256,0.261850885397025,0.6865165097089345,-0.4246656243119095,0.3311361962218586,0.6540644204044466,-0.322928224182588,0.1866086946128136,0.16620598562415076,2600.0,3.5160385881906447e-28,-0.7767857142857143,4.395048235238306e-25,0.4246656243119095,0.7767857142857143
D2,D1,cg07152817,91,256,0.313422899283594,0.712553282235267,-0.399130382951673,0.36197649973449886,0.6761071906073834,-0.3141306908728846,0.17979295321248392,0.1650145999904361,2553.0,5.489638732964999e-28,-0.7808207417582418,5.489638732964999e-25,0.399130382951673,0.7808207417582418
D2,D1,cg26738530,91,256,0.215008907239853,0.576517226813536,-0.361508319573683,0.2652660296547093,0.5638112662614,-0.2985452366066907,0.16664957637738836,0.18015148270336656,2665.0,1.0319625713927191e-27,-0.7712053571428572,8.599688094939326e-25,0.361508319573683,0.7712053571428572
D2,D1,cg04212450,91,256,0.263261531573024,0.6454873641884336,-0.38222583261540954,0.3128835535299757,0.6187760436509868,-0.3058924901210111,0.16537715166408992,0.18171738701508103,2689.0,1.745694275705112e-27,-0.7691449175824175,1.2469244826465085e-24,0.38222583261540954,0.7691449175824175
D2,D1,cg06017143,91,256,0.272841227939068,0.6286023772606579,-0.3557611493215899,0.3205886935343695,0.6173373034951759,-0.29674860996080643,0.16966396104505552,0.1805949573646158,2742.0,2.3562507668764004e-27,-0.7645947802197802,1.4726567292977502e-24,0.3557611493215899,0.7645947802197802
D2,D1,cg19446340,91,256,0.289882035653136,0.6811245559483605,-0.3912425202952245,0.33964315492166697,0.651223648192383,-0.311580493270716,0.18690571309436996,0.16853308180469154,2764.0,3.1555058324354716e-27,-0.762706043956044,1.6286063743236024e-24,0.3912425202952245,0.762706043956044
D2,D1,cg01676105,91,256,0.57779393254451,0.270710395399545,0.30708353714496495,0.5576332840780996,0.2732529033123127,0.2843803807657869,0.16373878577252232,0.1719102878285592,20454.0,3.2572127486472045e-27,0.7560096153846154,1.6286063743236024e-24,0.30708353714496495,0.7560096153846154
D2,D1,cg05404847,91,256,0.235599754740038,0.573135494907779,-0.337535740167741,0.2841385014445584,0.5642833863005602,-0.2801448848560018,0.16301203382020438,0.1848640405766371,2805.0,5.4280408103502284e-27,-0.7591861263736264,2.4672912774319216e-24,0.337535740167741,0.7591861263736264
D2,D1,cg27232401,91,256,0.24238991673458848,0.606279667574074,-0.36388975083948555,0.2892849718135601,0.5885917176834371,-0.299306745869877,0.18027923632194567,0.16953544200537904,2762.0,9.100840933554957e-27,-0.7628777472527473,3.792017055647899e-24,0.36388975083948555,0.7628777472527473
D2,D1,cg15368264,91,256,0.260153972886593,0.6341214021560571,-0.3739674292694641,0.3150277347529177,0.6089126918817694,-0.29388495712885176,0.17626533322501953,0.17309444226036283,2859.0,1.1047808330859643e-26,-0.7545501373626373,4.2491570503306314e-24,0.3739674292694641,0.7545501373626373
D2,D1,cg09319828,91,256,0.28953517649750804,0.682475455723335,-0.39294027922582697,0.3372503228699814,0.6554384510812569,-0.31818812821127546,0.1751555672216657,0.20266456729462878,2808.0,1.6737047166929223e-26,-0.7589285714285714,5.977516845331865e-24,0.39294027922582697,0.7589285714285714
D2,D1,cg03534360,91,256,0.280136189536457,0.6526789543111295,-0.3725427647746725,0.3140333504578218,0.6381932307260334,-0.3241598802682116,0.19633210851065006,0.18552611449566797,2896.0,1.7933855821459075e-26,-0.7513736263736264,5.977951940486359e-24,0.3725427647746725,0.7513736263736264
D2,D1,cg21245684,91,256,0.261108506454019,0.6255272510349685,-0.3644187445809495,0.30274933076399635,0.6030830846776423,-0.3003337539136459,0.1803832525147391,0.18198631359101933,2905.0,3.058123553300331e-26,-0.7506009615384616,9.556636104063534e-24,0.3644187445809495,0.7506009615384616
D2,D1,cg00071984,91,256,0.244206358532429,0.626593576135734,-0.38238721760330496,0.3017564442893804,0.631271021743324,-0.3295145774539435,0.2093164250984332,0.22657434845298213,2915.0,3.4857291326373825e-26,-0.749742445054945,1.0252144507757007e-23,0.38238721760330496,0.749742445054945
D2,D1,cg05388880,91,256,0.2563703245981095,0.670477943258753,-0.4141076186606435,0.3318995870219629,0.6377922911994791,-0.3058927041775162,0.18425777451042477,0.18140694700396295,2885.0,3.7513128976685415e-26,-0.7523179945054945,1.0420313604634837e-23,0.4141076186606435,0.7523179945054945
D2,D1,cg09559196,91,256,0.166078111841631,0.48241171514622,-0.31633360330458904,0.21725089527913388,0.49331628731671495,-0.27606539203758107,0.15869820534264317,0.20696741143506794,2944.0,4.128777510802119e-26,-0.7472527472527473,1.086520397579505e-23,0.31633360330458904,0.7472527472527473
D2,D1,cg00425843,91,256,0.305545298265441,0.6948180809745386,-0.38927278270909754,0.35806828863341683,0.6644810863267224,-0.3064127976933056,0.1935564626292113,0.16337907057503973,2966.0,4.460010372409806e-26,-0.745364010989011,1.1150025931024515e-23,0.38927278270909754,0.745364010989011
D2,D1,cg23387692,91,256,0.276356835820655,0.710342427742864,-0.43398559192220904,0.3476581502559424,0.663580409739736,-0.3159222594837936,0.20363082511881786,0.1469846732035614,2970.0,4.697327088711792e-26,-0.7450206043956045,1.1184112115980456e-23,0.43398559192220904,0.7450206043956045
D2,D1,cg19961800,91,256,0.1464128044521395,0.568343985117863,-0.4219311806657235,0.21557607581263855,0.5522056872852098,-0.33662961147257126,0.20370043359667425,0.23514819968063366,2930.0,8.294071254685612e-26,-0.7484546703296704,1.88501619424673e-23,0.4219311806657235,0.7484546703296704
